REGION,Region,LOCATION,Country,INC,Income,VAR,Variable,TIME,Year,Value,Flag Codes,Flags
EUR,Europe,DNK,Denmark,HIN,High income,DF_IN_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.5,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,32,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_FGM_LAW,Law,2019,2019,0.75,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,105.4,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,10,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,8.9,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.3,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,1,,
EUR,Europe,DNK,Denmark,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,27,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_PV_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,37.4,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,74.6,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
EUR,Europe,DNK,Denmark,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,50.5,,
ALL,All regions,DNK,Denmark,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,DNK,Denmark,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,22.1,,
ALL,All regions,DNK,Denmark,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.39,,
ALL,All regions,DNK,Denmark,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.5,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,32,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_FGM_LAW,Law,2019,2019,0.75,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,105.4,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,10,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,8.9,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.3,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,1,,
ALL,All regions,DNK,Denmark,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,27,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_PV_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,37.4,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,74.6,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,DNK,Denmark,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,50.5,,
EUR,Europe,FIN,Finland,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
EUR,Europe,FIN,Finland,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,21.1,,
EUR,Europe,FIN,Finland,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.55,,
EUR,Europe,FIN,Finland,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,DF_IN_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.75,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,11.2,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,30,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_FGM_LAW,Law,2019,2019,1,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,104.8,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_RA_LAW,Law,2019,2019,0.25,,
EUR,Europe,FIN,Finland,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,8,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,11.1,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.6,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,1,,
EUR,Europe,FIN,Finland,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,31.3,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_PV_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_PV_ATT,Attitudes,2019,2019,18.7,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,42,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,91.1,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
EUR,Europe,FIN,Finland,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,57.5,,
ALL,All regions,FIN,Finland,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,FIN,Finland,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,21.1,,
ALL,All regions,FIN,Finland,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.55,,
ALL,All regions,FIN,Finland,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,11.2,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,30,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,104.8,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_RA_LAW,Law,2019,2019,0.25,,
ALL,All regions,FIN,Finland,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,8,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,11.1,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.6,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,1,,
ALL,All regions,FIN,Finland,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,31.3,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_PV_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_PV_ATT,Attitudes,2019,2019,18.7,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,42,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,91.1,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,FIN,Finland,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,57.5,,
EUR,Europe,FRA,France,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
EUR,Europe,FRA,France,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,34.7,,
EUR,Europe,FRA,France,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.61,,
EUR,Europe,FRA,France,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,DF_IN_LAW,Law,2019,2019,0.25,,
EUR,Europe,FRA,France,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.25,,
EUR,Europe,FRA,France,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,6.6,,
EUR,Europe,FRA,France,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,26,,
EUR,Europe,FRA,France,HIN,High income,RPI_FGM_LAW,Law,2019,2019,0.25,,
EUR,Europe,FRA,France,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,105.1,,
EUR,Europe,FRA,France,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,4,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,22.7,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,49.3,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,3,,
EUR,Europe,FRA,France,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,33.4,,
EUR,Europe,FRA,France,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RCL_PV_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RCL_PV_ATT,Attitudes,2019,2019,20.7,,
EUR,Europe,FRA,France,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,39,,
EUR,Europe,FRA,France,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,58.5,,
EUR,Europe,FRA,France,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
EUR,Europe,FRA,France,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,48.4,,
ALL,All regions,FRA,France,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,FRA,France,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,34.7,,
ALL,All regions,FRA,France,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.61,,
ALL,All regions,FRA,France,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,DF_IN_LAW,Law,2019,2019,0.25,,
ALL,All regions,FRA,France,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.25,,
ALL,All regions,FRA,France,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,6.6,,
ALL,All regions,FRA,France,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,26,,
ALL,All regions,FRA,France,HIN,High income,RPI_FGM_LAW,Law,2019,2019,0.25,,
ALL,All regions,FRA,France,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,105.1,,
ALL,All regions,FRA,France,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,4,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,22.7,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,49.3,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,3,,
ALL,All regions,FRA,France,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,33.4,,
ALL,All regions,FRA,France,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RCL_PV_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RCL_PV_ATT,Attitudes,2019,2019,20.7,,
ALL,All regions,FRA,France,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,39,,
ALL,All regions,FRA,France,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,58.5,,
ALL,All regions,FRA,France,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,FRA,France,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,48.4,,
EUR,Europe,DEU,Germany,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
EUR,Europe,DEU,Germany,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,31.7,,
EUR,Europe,DEU,Germany,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.51,,
EUR,Europe,DEU,Germany,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,DF_IN_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.75,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,19.6,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,22,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_FGM_LAW,Law,2019,2019,0.25,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,105.5,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,10,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,8.4,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.8,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0.75,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,4,,
EUR,Europe,DEU,Germany,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,29.2,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_PV_LAW,Law,2019,2019,0.5,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_PV_ATT,Attitudes,2019,2019,19.8,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,30.7,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,55.3,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
EUR,Europe,DEU,Germany,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,48.4,,
ALL,All regions,DEU,Germany,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,DEU,Germany,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,31.7,,
ALL,All regions,DEU,Germany,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.51,,
ALL,All regions,DEU,Germany,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,DF_IN_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.75,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,19.6,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,22,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_FGM_LAW,Law,2019,2019,0.25,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,105.5,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,10,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,8.4,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.8,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0.75,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,4,,
ALL,All regions,DEU,Germany,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,29.2,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_PV_LAW,Law,2019,2019,0.5,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_PV_ATT,Attitudes,2019,2019,19.8,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,30.7,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,55.3,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,DEU,Germany,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,48.4,,
EUR,Europe,GRC,Greece,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
EUR,Europe,GRC,Greece,HIN,High income,DF_HR_PRACT,Practice,2019,2019,2.81,,
EUR,Europe,GRC,Greece,HIN,High income,DF_DV_LAW,Law,2019,2019,0.5,,
EUR,Europe,GRC,Greece,HIN,High income,DF_IN_LAW,Law,2019,2019,0.5,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.25,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,2,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,19,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_FGM_LAW,Law,2019,2019,1,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,106.7,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
EUR,Europe,GRC,Greece,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,10,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,27.7,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.2,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0.25,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,7,,
EUR,Europe,GRC,Greece,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,29.8,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_PV_LAW,Law,2019,2019,0.25,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,18.3,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,62.1,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
EUR,Europe,GRC,Greece,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,47.3,,
ALL,All regions,GRC,Greece,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
ALL,All regions,GRC,Greece,HIN,High income,DF_HR_PRACT,Practice,2019,2019,2.81,,
ALL,All regions,GRC,Greece,HIN,High income,DF_DV_LAW,Law,2019,2019,0.5,,
ALL,All regions,GRC,Greece,HIN,High income,DF_IN_LAW,Law,2019,2019,0.5,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.25,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,2,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,19,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_FGM_LAW,Law,2019,2019,1,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_MW_PRACT,Practice,2019,2019,106.7,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_RA_LAW,Law,2019,2019,0,,
ALL,All regions,GRC,Greece,HIN,High income,RPI_RA_PRACT,Practice,2019,2019,10,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_SAL_LAW,Law,2019,2019,0.5,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_SAL_PRACT,Practice,2019,2019,27.7,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_SANL_LAW,Law,2019,2019,0.5,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_SAFS_LAW,Law,2019,2019,0,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_SAFS_PRACT,Practice,2019,2019,50.2,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_WR_LAW,Law,2019,2019,0.25,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_WR_ATT,Attitudes,2019,2019,7,,
ALL,All regions,GRC,Greece,HIN,High income,RAPFR_WR_PRACT,Practice,2019,2019,29.8,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_CR_LAW,Law,2019,2019,0,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_PV_LAW,Law,2019,2019,0.25,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_PV_PRACT,Practice,2019,2019,18.3,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_FM_LAW,Law,2019,2019,0,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_FM_PRACT,Practice,2019,2019,62.1,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_AJ_LAW,Law,2019,2019,0,,
ALL,All regions,GRC,Greece,HIN,High income,RCL_AJ_PRACT,Practice,2019,2019,47.3,,
EUR,Europe,HUN,Hungary,HIN,High income,DF_HR_LAW,Law,2019,2019,0.5,,
EUR,Europe,HUN,Hungary,HIN,High income,DF_HR_ATT,Attitudes,2019,2019,50.9,,
EUR,Europe,HUN,Hungary,HIN,High income,DF_HR_PRACT,Practice,2019,2019,1.86,,
EUR,Europe,HUN,Hungary,HIN,High income,DF_DV_LAW,Law,2019,2019,0,,
EUR,Europe,HUN,Hungary,HIN,High income,DF_IN_LAW,Law,2019,2019,0.5,,
EUR,Europe,HUN,Hungary,HIN,High income,RPI_VAW_LAW,Law,2019,2019,0.75,,
EUR,Europe,HUN,Hungary,HIN,High income,RPI_VAW_ATT,Attitudes,2019,2019,8.7,,
EUR,Europe,HUN,Hungary,HIN,High income,RPI_VAW_PRACT,Practice,2019,2019,21,,
EUR,Europe,HUN,Hungary,HIN,High income,RPI_FGM_LAW,Law,2019,2019,1,,
